seed,optimized_design_envelope,hydrogel_tau_s,final_leak_conductance_ratio,initial_leak_conductance,mean_channel_radius_um,source_pressure_Pa,zeta_potential_mV,conductivity_S_m,baseline_out_uL_s,peak_leak_uL_s,post_leak_uL_s,leak_reduction_pct,flow_retention_pct,isolation_time_s,expected_sensor_effect_sigma,pass_isolation,pass_retention,pass_sensor,pass_all
13,False,227.4331931466256,0.08334331271148607,8.089378115772122e-12,85.87016444406017,1069.6581905607661,-28.271572554649044,0.009464740963894974,1.7193869678936389,1.2579801668189503,0.4681181768940898,62.788111510707,86.03232990932115,,190.94966087153767,False,True,True,False
14,False,153.07433641081036,0.07989618930560896,1.2380266232748157e-11,90.26458098775437,1061.4212833216989,-25.90704714534614,0.008676781227910161,1.7505257458379535,1.6122830075961632,0.5295518832056222,67.15515323856457,86.31387297012965,,289.41922736173467,False,True,True,False
15,False,72.72507129963219,0.04461747341900556,1.0612205594609425e-11,78.45174889360291,1122.0476546670625,-32.38259459013998,0.013141127478853955,0.9782475668561365,0.8736211181255769,0.22208172391118589,74.57917175952892,89.37889834312898,,253.45788180863948,False,True,True,False
16,False,97.44990475089092,0.1048981343892725,6.991011541118669e-12,94.35341751002146,956.0533981771316,-35.69939405202534,0.008944211319191693,1.773529034891652,1.4255013593094537,0.3478178440347936,75.60031481111426,91.66730558405371,,305.46829613025244,False,True,True,False
17,False,176.43165922064537,0.1426270695219121,8.052357804579924e-12,83.51546320390719,895.3412848078584,-30.887878028335564,0.009922230957801974,1.0338126097822706,0.814863248788341,0.39564986617466796,51.445857110014636,81.3760225865796,,271.4730733941709,False,True,True,False
18,False,103.14881391853415,0.042288701198440776,1.105497722910941e-11,87.12589649533135,1068.461887753022,-23.553643640429538,0.014250954109874297,1.7321338518348441,1.2840260192368973,0.2465914366802056,80.79544861351361,93.51951054975777,542.5050926208496,190.01977802183626,True,True,True,True
19,False,105.42323666418065,0.17877635542336903,4.815906120765527e-12,94.74787708615484,932.5804331747086,-27.47418761219773,0.010658635977814902,1.6833696548900037,1.0809716335572537,0.3672861321394976,66.0225929397578,90.35402636322057,,154.81276285509944,False,True,True,False
20,False,105.80605869121902,0.1647212197582526,6.740264115638768e-12,82.68703436135289,891.9567245162814,-33.99372507195414,0.011393807236140936,0.8780423713012153,0.7285695105968318,0.3448956324845855,52.6612591567203,81.9511965178836,,263.71789842077754,False,True,True,False
21,False,136.0554380753637,0.14811851196474582,6.0463152514426475e-12,83.5763462528771,870.0620180100891,-30.894581433629803,0.011250826269328237,1.0400280440980982,0.6116987931347088,0.2638270351548588,56.86978001005167,86.47730701579191,,195.3612664588962,False,True,True,False
22,False,73.57647151589926,0.03469268585087003,4.567571574858862e-12,97.5517557141353,1151.4966298859154,-31.421842502844203,0.00894859586998629,2.588297609242752,1.3205865809252864,0.08950671047710859,93.22220051528961,98.28296603545841,191.85674667358398,215.46904168486375,True,True,True,True
23,False,145.6392900920565,0.16977852172199737,3.800921803268157e-12,97.27936973618107,1072.7158687607696,-26.679773405686337,0.011241547515573082,2.4872679073316157,1.2322983169215251,0.36411087040586326,70.45270082690126,93.60429170439461,,149.296094918278,False,True,True,False
24,False,192.53025417952472,0.11290832274004896,7.387244734800647e-12,94.7748492843946,846.5172232350069,-26.133378682109626,0.008308058967617087,1.4816380829542346,1.1564634222421935,0.41322479288063607,64.26823495381629,87.95379878359641,,266.68897333720366,False,True,True,False
25,False,135.83020760278058,0.1458708381702408,1.1067585684936601e-11,98.3466776978876,935.6562318088854,-21.082544699456598,0.012915537958776018,2.237918776727159,1.5926719320151679,0.615997794532075,61.32299551781084,86.85857896195644,,140.66576351741492,False,True,True,False
26,False,61.17381071554152,0.002,6.883203498062221e-12,89.41689342864886,965.0143646364966,-24.527029278849795,0.011307951023240056,1.3741255188357664,1.2148423414348715,0.007865039654303935,99.35258762507286,99.75815502136018,166.36978149414062,195.64760684829625,True,True,True,True
27,False,186.1492239479088,0.17606903402455754,7.542738225561305e-12,88.48271216699229,1134.4679746728643,-31.74711625494212,0.008080531956301184,1.6180847280793111,1.0644038661024455,0.5263940159406156,50.54564975716165,82.38255864896435,,346.3195676333957,False,True,True,False
28,False,78.65682656957947,0.10589202960122336,1.1071501977014977e-11,89.91386334352153,858.309287587825,-28.362227123440867,0.009309221216037607,1.325237995760965,0.8092656337341043,0.3091134027945917,61.80322135164889,86.99023774196107,,180.54495141817014,False,True,True,False
29,False,104.62026784481087,0.09260776334581325,7.392327686314076e-12,92.37538218073243,994.1328567837078,-27.727721260362433,0.009014451773129093,1.729635743935696,0.8626906693600356,0.20375068950407066,76.38195279714597,92.26125423711257,,106.78284984105893,False,True,True,False
30,False,208.22435805778346,0.14389583387050386,1.8288787437921795e-11,82.4541960831309,1165.095383165878,-29.507280317493947,0.011532780715442864,1.3516762642328595,1.0296999870909165,0.7387965881075058,28.25127732644378,73.38220756379576,,285.41527287797595,False,True,True,False
31,False,104.49469366358956,0.12759461036346392,8.747009620508158e-12,96.26383896504073,1032.6901880886842,-25.351967497877727,0.008593365431849692,2.1197232315443935,1.544271761670009,0.5009640874766126,67.55984924992353,89.28931726227113,,242.48596706867642,False,True,True,False
32,False,164.95827567643772,0.12129108798434005,4.2169798024369354e-12,103.42808448049628,1057.193678084264,-38.26539234483967,0.008411596621280786,3.088640128364722,1.2268741238201701,0.2851996901444865,76.75395669309187,95.29935658188631,,246.50446425868748,False,True,True,False
33,False,137.9541289964959,0.05509926174530023,1.1359117258507054e-11,89.21699050037444,1074.3762646734003,-22.65267139525611,0.010402644957686488,1.6616269526524814,1.0493751760210093,0.30658260845495255,70.78427092039249,90.55910180703698,,246.35652541911375,False,True,True,False
34,False,118.33482568502728,0.025299499905709788,7.438485034456897e-12,90.46629667697125,1040.409116363856,-29.21957164049149,0.009086028270735805,1.784855337246188,1.1793574439503787,0.11726802776500492,90.05661698524548,96.80826353753407,372.4603462219238,276.19995810581014,True,True,True,True
35,False,80.57025688184169,0.12066557031543161,8.009269375025844e-12,78.6157616280599,993.1137813562091,-28.069531784187383,0.010622782645371125,0.9937740243086535,0.6493224340745463,0.29731388609829884,54.211671968172695,85.03779629847888,,291.24225562969355,False,True,True,False
36,False,81.37431567046534,0.07339062243847785,8.381525188640089e-12,92.87121338088117,1000.6957158118556,-33.593637251377785,0.01025775640924414,1.690100431274746,1.060839340798794,0.23495425983186546,77.85204122850978,92.3568489806118,,253.15847616037976,False,True,True,False
37,False,164.4255407353328,0.05257537761345837,9.612481445993109e-12,69.53384476184824,815.7590515693643,-27.545477202862205,0.012241548930525028,0.492984983252571,0.41453772220036705,0.18470403559723547,55.44337084286899,81.35290587887506,,191.0786348609178,False,True,True,False
38,False,199.03932793352712,0.07894273924589719,1.3650477911150613e-11,80.7133325509514,1108.0616832908854,-29.63487005529673,0.011952920722263515,1.1270212687941115,0.9190883301682401,0.5208146217839769,43.33356167315918,79.42411549806802,,323.8162329776175,False,True,True,False
39,False,121.07585947675659,0.1271424972718297,9.024986838335793e-12,93.44388091758806,1228.4739387993957,-32.44436184078497,0.010615431418866736,2.1590622587186026,1.3355373370655044,0.48969226332587035,63.33368976401352,87.58123717221561,,306.43729061942656,False,True,True,False
40,False,80.45994120439556,0.029094365940831677,5.586365094992961e-12,86.85904592804323,1166.5274733432711,-33.66980384174281,0.00895490347213816,1.4594859398586022,0.8567817470425806,0.07570037050385074,91.16456778343475,96.97311712688251,253.8321304321289,271.95373089716435,True,True,True,True
41,False,77.9766173093477,0.0929800973968452,1.1788923450734513e-11,90.75003904934324,859.5018308372534,-35.43296157984041,0.008040153963003144,1.3677177644655296,1.0143016672781027,0.32968516516434154,67.49634001400611,87.17150356073984,,321.3296729821288,False,True,True,False
42,False,133.50550603478985,0.0288956297149748,5.071713425606004e-12,91.02272322533828,962.0508889187702,-30.06720463001715,0.00872043410863963,1.6493314194718136,0.929455856814397,0.08725738649098883,90.61199239842833,97.20502978116895,370.58780670166016,185.2357081188023,True,True,True,True
43,False,130.70881594526114,0.16078360718683452,1.1240345533133295e-11,90.13325840460838,1024.6877613936194,-33.134379506022455,0.011839747043928942,1.5018824690448256,1.0943840196742558,0.5759355258255919,47.37354388663137,81.46605085265347,,313.44867687474664,False,True,True,False
44,False,199.05450850344542,0.07299819078811716,9.797001018623757e-12,86.96663533023417,877.7351738992163,-28.49532441522693,0.009232060735676723,1.2606121970891198,1.013108608034044,0.3930601744106108,61.20256295390172,85.95281333504937,,282.6862873583667,False,True,True,False
45,False,102.23140503803035,0.04388970017274968,8.769772499902286e-12,94.25334430440539,1082.77687598437,-33.5675946681243,0.01070323063648607,1.8063730187127753,1.3026560725250333,0.21449115123061066,83.53432223941913,94.67632120530286,432.2340774536133,334.0480898351986,True,True,True,True
46,False,100.63208848252329,0.15323389887889993,4.850724750324971e-12,89.81381774403148,946.264895936475,-29.647699434654815,0.010787943389509997,1.5325137437842509,0.7318399576539714,0.24478250937828358,66.55245360434095,90.97700992525863,,168.14582446712456,False,True,True,False
47,False,95.0343888262131,0.14367450224485126,6.0450242118987245e-12,84.12717938402932,945.1814638297326,-30.76340007478492,0.00868754228488775,1.0134835706478669,0.76588523456455,0.27515885464367795,64.07309578175617,84.85279608538622,,193.46658220461325,False,True,True,False
48,False,107.75098965367155,0.14415294504722814,5.600898824047503e-12,96.88359949452345,923.2732745422421,-28.345218093037385,0.01175519751947099,2.3109410302103273,1.0857945745718334,0.31408808779358954,71.07297318026798,93.11778649926488,,151.97926818615136,False,True,True,False
49,False,146.52870495675657,0.25,8.31121526800435e-12,85.29596215609746,803.4582621532616,-30.28088134274235,0.007125653911900043,1.1772526224941855,0.8057440407276153,0.4658060695822702,42.18932489260102,78.77205840088348,,275.82691087775555,False,True,True,False
50,False,142.2697970562931,0.08272936528644304,7.48286328355286e-12,94.27479088220075,1093.186214280474,-29.020998528350766,0.010269715632896415,2.0092645347167943,1.4227209263224874,0.38704377005922225,72.7955242030726,92.4284149956655,,394.7065543058311,False,True,True,False
51,False,98.12115122742667,0.04030096426741631,5.4404742034117954e-12,83.6101191510258,1213.2941334533734,-31.40163944630907,0.008224562403722623,1.2962419658627344,1.1340939743408374,0.14513050765672922,87.20295575672354,95.1585281399892,344.8647880554199,460.1115459693837,True,True,True,True
52,False,89.87404262593529,0.1037605970277591,1.009990212603966e-11,91.51593627428637,1021.4037314559181,-34.549291873797515,0.010867085717331722,1.721985355243679,1.001784347955129,0.3576725845126766,64.29644910675954,88.78076435807995,,277.69477752717086,False,True,True,False
53,False,124.47816568846875,0.055624190094446614,9.57496467140454e-12,100.55240496610477,1153.0981278366128,-24.57759920593039,0.010604440062695869,2.9076194587082176,1.983444606247654,0.32380401120480634,83.67466325074793,94.61499345199118,460.18598556518555,196.22930500196037,True,True,True,True
54,False,85.41833545385794,0.05179146662192098,1.25881650630008e-11,85.4656803014189,1006.468129977187,-25.70804072679632,0.009507240643422565,1.29202554833704,0.8962002887139336,0.22691949091992872,74.67982394364512,90.01053157080477,,199.51297516800918,False,True,True,False
55,False,161.14155518007766,0.002,8.15038569669072e-12,101.99889296168217,859.8154295283034,-26.757513474975774,0.012848346861716672,2.4232198180234805,1.3211722130924595,0.0917743491236762,93.05356650599997,98.14364075249951,406.4838218688965,139.8806465852903,True,True,True,True
56,False,89.12255916479063,0.0891920998514069,1.3465547223801585e-11,95.82932423784918,1249.7498473269463,-35.34907230741159,0.010188027327863912,2.7087285140846573,1.8902478330101655,0.5419857814718749,71.32726344096487,89.08828895014148,,325.8784630540311,False,True,True,False
57,False,134.76979841974105,0.08903538046425315,9.092950059128553e-12,80.51768888189804,952.5785953711331,-28.719833187775684,0.011176194562570895,1.027664964647087,0.8015574855215071,0.3231152466027894,59.68907377958488,86.23275627379581,,314.6870242376716,False,True,True,False
58,False,98.12264475879493,0.1258566636995479,7.401257741401922e-12,95.90271694855844,1013.4964287522193,-31.706774520117733,0.009523817278822741,1.9009855860161113,1.0915844376899582,0.3331336803871904,69.48163890168888,90.11404910222728,,197.37850656483366,False,True,True,False
59,False,84.35577264605502,0.21109796948869117,6.505408347323107e-12,89.24202647912146,869.2814858937326,-21.33899434022097,0.010378469119099499,1.5544165710838067,0.9342227858100834,0.411576953163792,55.94445356982967,86.34260716234246,,133.1467541779703,False,True,True,False
60,False,83.05999840907538,0.08772638456694862,1.1649512618968033e-11,99.4413247777024,1209.213425576325,-30.707488142076606,0.011421631961568032,3.176716778910166,1.9532114229365414,0.5046540030914904,74.16285829760447,92.02416902100639,,273.87975313387625,False,True,True,False
61,False,98.40822849415316,0.04586740554904037,1.0061097193696605e-11,96.73000969920338,886.1067762293943,-32.26132130973106,0.014169590916733794,1.8105237272357277,1.3630483031912524,0.21135295383665242,84.49409655242445,94.80467725746784,392.6565361022949,158.26086675407504,True,True,True,True
62,False,83.90638742076811,0.024230174737313127,7.224294105780094e-12,88.02815189683815,752.8872674174677,-34.772107196215586,0.009685419516388481,1.0614607078344396,0.6193556225373874,0.0519821640940456,91.60705704404779,97.09188958909198,270.4103469848633,151.80134272210333,True,True,True,True
63,False,153.96036026258108,0.25,1.162927439844438e-11,101.2526091137045,1024.4845602523437,-25.152402297284254,0.01361747908866057,2.98686069854367,1.6103704385197035,0.8943123158993633,44.465428915756824,84.02543527897176,,143.423612771722,False,True,True,False
64,False,99.94382541681472,0.06596881455598982,1.2339296087068343e-11,81.99783600114684,999.5188637479004,-31.199771922685088,0.009439641444177273,1.0411910358194596,0.8552821579644252,0.28871471221716305,66.24333741460184,85.61803911838405,,243.10970323608566,False,True,True,False
65,False,81.29727755079108,0.057854706616309724,4.621764010896144e-12,84.90204386575685,909.3952263365179,-29.65071678366385,0.010255408536574957,1.1985998717959903,0.7172517626531921,0.1055258942621776,85.28746811693765,95.3686872941371,300.94749450683594,199.24548393875574,True,True,True,True
66,False,145.01735168156335,0.07256535611809367,4.647491518026858e-12,94.01462437391787,1134.3539523133786,-28.235815838792895,0.010428227515861074,2.024955989584062,1.0965067598254725,0.19791320469593726,81.95057140117964,94.87275696682218,523.1918334960938,166.4410071457104,True,True,True,True
67,False,98.17836767333833,0.0949047945313531,1.074118734465099e-11,94.1171299357414,1078.0055417470724,-34.42598463705699,0.011406257190522599,1.972270951340971,1.359037432705486,0.41913139361371415,69.15968732521709,89.10117186320554,,212.64879627496018,False,True,True,False
68,False,230.70249627145648,0.14663011850748284,1.0611134878525201e-11,90.32247476778664,1038.730775236268,-35.932189195666986,0.011264176279459201,1.6812264328627349,1.5578615821065636,0.7895315043189945,49.31953432914249,78.48926938455058,,285.9636357424453,False,True,True,False
69,False,154.084350859039,0.13436789164940996,1.1522561088196454e-11,97.80625914849459,934.3222400505358,-30.32564927399315,0.009484131159683875,2.3166500922277518,1.5573075134652108,0.6025029477362775,61.31124119502702,87.17755649576864,,237.3313608517609,False,True,True,False
70,False,116.55369005339652,0.04064676490404161,4.7916973771524035e-12,93.70183835333557,997.6914128704109,-27.11285331313286,0.008751221965436505,2.0421884666798227,1.0971893719089183,0.10839724626240377,90.12046151396714,97.43256808440863,329.3102264404297,162.6291539323914,True,True,True,True
71,False,122.06382528954967,0.12315350610091631,9.565304081711542e-12,92.76060538568379,829.499532270491,-32.27909078561464,0.009540136752073977,1.491656286535785,1.139549090968155,0.3951490092148002,65.32409069985009,87.0428908458185,,248.27848943741037,False,True,True,False
72,False,84.46418491672088,0.12434036764390291,5.721621474635976e-12,98.02229206049294,1133.5303968338078,-28.716931420801835,0.010672620499249056,2.6042903504911106,1.3161384609372615,0.3192265492047926,75.74521536453986,93.31267282228673,,175.1296089946548,False,True,True,False
73,False,81.84561066851411,0.13224928637548827,4.047365651544156e-12,94.01100467958142,884.0578978195526,-34.97668071488528,0.011674193777393541,1.5688910660180189,0.9419950524484165,0.22446930646243657,76.17086142023783,93.38376786839034,,181.52101820958964,False,True,True,False
74,False,130.81219931871405,0.10432118025632052,7.148295611915674e-12,90.33748333587346,1021.0825958730364,-30.78312791888798,0.011220573035134853,1.6200506616728105,1.201375477795651,0.34767847455786377,71.05996576559036,89.74185911762925,,212.73731239226825,False,True,True,False
75,False,81.41115252953564,0.10242649471372406,8.069506158778728e-12,93.56333168670426,1127.5531394554725,-22.600353174438286,0.00977292782636682,2.000536850840559,1.40651578876873,0.37067833821044543,73.6456326213772,90.39469798026714,,159.87050931538164,False,True,True,False
76,False,98.27319429571807,0.20421763886488165,4.627138030541555e-12,95.03012177280162,1172.0784689682769,-24.441053594239886,0.007660389287812204,2.5426423897486194,1.1489942699572648,0.4220314001816847,63.26949479065883,91.26628551653843,,248.71331860388804,False,True,True,False
77,False,139.38100552486213,0.08092779901473206,7.608320577777389e-12,87.16394889222859,1127.963057454381,-37.271688002430196,0.008522985684867021,1.551396192300717,1.2184487170672476,0.35334645032984546,71.00030182802155,89.98524979325597,,496.03506223469935,False,True,True,False
78,False,94.69864905919333,0.14223378164213302,7.0938805872064636e-12,90.37129636493984,1086.700172427471,-19.879480351263627,0.00927947211014185,1.9862673937321005,1.5192540738379625,0.4883368026107252,67.85680479519259,89.07603564299271,,189.776813836168,False,True,True,False
79,False,149.1106954469611,0.05407444287229393,8.020688339061175e-12,75.46245187582078,1066.0735522143352,-32.402998135642406,0.01101466031639503,0.9147071399203652,0.6244356572413874,0.1986153930615995,68.19281686458514,87.88126704462462,,215.94096123644073,False,True,True,False
80,False,168.1723624502846,0.08334458493750922,1.955062284462065e-11,91.0644611094838,1013.4563160486739,-26.53257289055279,0.010436173814984006,1.66624683258602,1.2158255298669256,0.5678159329610646,53.2979100197696,80.74874991667336,,192.24673123867308,False,True,True,False
81,False,146.29746189481438,0.12668475571080742,8.12636862368652e-12,100.7232692359052,1137.8506824249248,-30.990196488925488,0.011002489502165404,2.962042281959169,1.5873914949690642,0.5187211287125016,67.32241980907105,91.3309139740321,,266.28607222235445,False,True,True,False
82,False,219.7188437054754,0.19547748703201687,6.132959567258852e-12,76.34507797419253,950.2525627398619,-26.540000134999147,0.010286183992137966,0.7058702878238128,0.4654729649691878,0.30202241882018727,35.11493866455171,76.24661147907193,,214.43456254182578,False,True,True,False
83,False,71.81305841993654,0.057490532940163895,1.2121854133344066e-11,91.73990420574493,936.0818804571152,-36.113715935497254,0.008995909680657457,1.497031396059984,1.0793419440971574,0.24374990741994326,77.41680393752937,91.09220480066415,,278.6184339307426,False,True,True,False
84,False,69.79937897502423,0.06734813198381309,5.237667897942383e-12,88.64177452982085,1076.5327087965795,-29.422209433308723,0.008710352598191631,1.292564206543283,0.8021773866781293,0.14427740205368655,82.01427708512838,93.64634271060957,329.56443786621094,245.8453303295175,True,True,True,True
85,False,188.8566202610561,0.04121914624534106,9.155591602848775e-12,93.46533389535956,1034.4069084170924,-33.69583619687651,0.009483335175397293,1.8030267717375068,1.4397774710906557,0.3469894316558809,75.89978738915602,91.11640539688031,,319.23792605882306,False,True,True,False
86,False,67.4052891270178,0.06110536141083179,9.56412273651779e-12,93.16052323778791,1013.2516671846024,-29.10564054425911,0.007983069055869058,1.8463485823094468,1.226869846972092,0.25772675019184765,78.99314659758606,93.24487188254466,,361.40285453608044,False,True,True,False
87,False,142.3978916636768,0.05662098711379606,6.497263022633414e-12,96.58975093640976,1004.3369194712305,-23.6640854860074,0.008444345164996238,2.005028355788449,1.4359310917507522,0.24275847662707656,83.09400234999478,94.97697225380884,499.30503845214844,260.743273962864,True,True,True,True
88,False,92.89110291007316,0.05142628467847922,1.1055805498882877e-11,97.63304540957363,938.984340214367,-23.99964187046518,0.00840034747519934,2.090806808412324,1.4523975083769882,0.24385249483328097,83.21034748222758,94.22048424124563,400.60291290283203,211.92638471838444,True,True,True,True
89,False,100.31555748941271,0.06592935046531037,9.000770664813416e-12,94.12869044105283,1014.1393027590581,-27.6870578998216,0.00866678091723143,1.8517396929211478,1.3805159281848174,0.2925118939938614,78.81140753091687,92.95022145637873,,283.06671552333006,False,True,True,False
90,False,226.45588163619917,0.053244181099099216,8.019072502408984e-12,104.05581707197592,1144.1024821273638,-27.4043599199669,0.010005602958375775,3.5286547446962113,1.989587460547426,0.5135735739871043,74.18693150358935,93.37422260471281,,222.42532227664702,False,True,True,False
91,False,125.26598780749569,0.15149673470978547,7.418543923374935e-12,87.56572698831576,971.0144888363361,-32.48366135403636,0.009111515378204217,1.5572526193842586,1.10978196264877,0.41935278328709613,62.21304748130825,86.41534384731749,,262.82007103227915,False,True,True,False
92,False,51.02775522863345,0.050716258149193165,1.1758974048317252e-11,84.04891963535952,995.4906626988957,-31.004181271405713,0.009687522031270093,1.0640800212252182,0.8668336036794184,0.21017295511510975,75.75394467600287,89.00916154867804,,285.70664423659105,False,True,True,False
93,False,176.80210583893458,0.03864951931161773,6.193339353877158e-12,80.67508494452917,1100.8005794100184,-29.134265357076504,0.011537266786397504,1.2628418211947001,0.7870070921830187,0.19085224214165616,75.74961597712344,92.10031607187173,,203.54412308477674,False,True,True,False
94,False,171.02595881570713,0.11615677034953423,7.647821604389271e-12,94.15995595012906,979.1543197140786,-32.128691364664604,0.008312689505832659,1.87989154582878,1.1509551954612818,0.3919828845894168,65.9428198304177,89.03482530649399,,298.21926754838177,False,True,True,False
95,False,111.70745418576524,0.06983819849848297,1.3075820155473944e-11,96.90457915214319,1030.7337328308695,-27.75324732238188,0.008382451668577966,2.3020317290710217,1.8111838823847202,0.43797771870136476,75.81815281368917,91.12522684118561,,279.9487174517705,False,True,True,False
96,False,87.35384672038597,0.25,1.4268007242073617e-11,83.0657642738847,1121.5620019774149,-32.011535413534105,0.008758061377628149,1.2659009629990718,1.0592652527455102,0.7445643086742388,29.70936158394677,68.69587737208329,,391.0138175931356,False,False,True,False
97,False,109.54342019408297,0.20901474115088153,5.799191623346876e-12,86.1136946056015,838.011530518996,-25.967373532208274,0.008004331814027318,0.9672886177193191,0.6770689673784215,0.3192419691630776,52.84941644878995,82.20098021068078,,153.51489341328914,False,True,True,False
98,False,82.00948225092472,0.024520780362666427,1.1618983471004196e-11,87.5430977896393,1070.8382951367935,-28.44989359845236,0.010381592569830215,1.6399250518869646,1.3313527384182708,0.14731622086650206,88.93484674530937,95.64126767018237,305.89099884033203,263.54343731756416,True,True,True,True
99,False,123.51526470513134,0.052003861476428846,1.442542972259955e-11,86.33725728588983,928.4295886473343,-34.1878702491297,0.011397688034192194,1.340060161587166,0.9372834878415128,0.26842968238341774,71.3608864483904,88.83435179200686,,228.2762843299148,False,True,True,False
100,False,80.02582269596594,0.09354359722222609,1.1638220756401657e-11,95.61164528088361,1084.5968146118582,-27.01974958935268,0.011656520857558472,2.392508347773172,1.6524823080247395,0.494773133374479,70.0587939143569,90.46133253322314,,225.77129879893303,False,True,True,False
101,False,91.00717665928731,0.008422744372520429,9.09753977168769e-12,103.68315433182117,1127.2957408078976,-27.1694439167757,0.011031624082758169,3.404747534938616,1.9612483004486614,0.05083323251466703,97.40811846704783,99.27005499014328,237.42868423461914,172.74359950221586,True,True,True,True
102,False,149.38054333236656,0.25,1.0814287874719785e-11,89.64852461273094,1143.098376529858,-37.768931437485236,0.013169380239074772,1.7550773258915988,1.3385393151734732,0.8351322201088088,37.60868951386933,76.24950627227851,,339.0888759043066,False,True,True,False
103,False,176.56049278706013,0.036814626921195547,4.640473945557655e-12,84.31575229572678,927.2006964070288,-38.421290296272474,0.01127916059842397,1.1715665247704101,0.8355174691501098,0.1413223206878641,83.08565339374442,94.27862361805775,535.5256271362305,242.90647677548085,True,True,True,True
104,False,146.09141733969125,0.12420059138698344,8.162423676330032e-12,107.4618825193831,965.9384097863524,-31.167365907165365,0.009312869826639626,3.46378222435203,1.7778872721386987,0.47293352910996933,73.39912735068648,93.25127432165911,,209.16684430914248,False,True,True,False
105,False,117.36429970991955,0.18101978534961083,1.1601703255116442e-11,90.46772808471363,1097.6075698738432,-23.594350899592694,0.010840258747346787,1.69034340975632,1.3241170869888863,0.6813057005219053,48.54641578025163,79.11279649626796,,198.73391072871513,False,True,True,False
106,False,163.43387867727787,0.061812674183352484,7.541194730451427e-12,97.66020434019464,817.0304499655416,-25.480650328106368,0.00957125823016095,1.731778607474465,1.2686477408491394,0.25725609728743093,79.7220229852581,93.36883227361045,,164.7257093898664,False,True,True,False
